customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00534,Male,0,No,Yes,20,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,49.54403558819864,998.13,No
CUST00535,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,60.90955065940474,3847.02,No
CUST00536,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,80.3391229853894,2887.3,No
CUST00537,Male,0,Yes,No,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.39195861634502,1680.32,No
CUST00538,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,72.25505685091761,3906.78,No
CUST00539,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.25342810770113,2224.04,No
CUST00540,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,62.200099780619716,1190.95,No
CUST00541,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,53.102368518326706,1274.19,No
CUST00542,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.70913473180067,5227.41,No
CUST00543,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,79.99907956695807,4966.42,No
CUST00544,Male,1,No,No,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,63.73923679385911,2230.46,No
CUST00545,Female,0,No,No,1,No,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,58.268466971307156,57.9,No
CUST00546,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.282821069493316,1283.31,No
CUST00547,Female,0,No,No,15,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,30.68446254929053,465.88,No
CUST00548,Female,1,No,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,54.47500272523654,929.8,No
CUST00549,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.64021744628764,4530.56,Yes
CUST00550,Male,1,No,Yes,53,Yes,No phone service,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.46104028885104,1771.82,No
CUST00551,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.19979808082437,2259.25,Yes
CUST00552,Male,1,Yes,Yes,44,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,53.840473827575245,2359.11,Yes
CUST00553,Female,0,No,Yes,18,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,46.09870918256356,830.35,No
CUST00554,Male,1,No,No,33,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,60.02160055822815,1979.06,No
CUST00555,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer,72.18533292970037,872.14,No
CUST00556,Female,0,No,No,42,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card,26.56164958987569,1116.44,Yes
CUST00557,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,89.20441036483619,5450.2,No
CUST00558,Female,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,76.43632797550035,1599.09,No
CUST00559,Female,0,No,No,51,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,47.70953731580107,2442.99,No
CUST00560,Female,1,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.23253708138058,3883.82,Yes
CUST00561,Male,1,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.4972556414619,2330.25,No
CUST00562,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,57.82662926896108,1040.92,No
CUST00563,Male,0,No,No,37,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,40.88110053312958,1509.79,No
CUST00564,Female,0,Yes,No,69,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card,28.807582907181832,1980.51,No
CUST00565,Female,0,No,Yes,56,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,28.3290084618688,1579.12,Yes
CUST00566,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,78.5575800440053,1496.82,Yes
CUST00567,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,78.74762523781462,627.53,No
CUST00568,Male,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer,25.81262038419293,809.42,No
CUST00569,Male,0,Yes,No,3,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,40.24544065665036,117.25,No
CUST00570,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,73.16448042076571,3594.73,No
CUST00571,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,67.49335179794375,264.08,No
CUST00572,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,54.003251833277886,1018.12,No
CUST00573,Female,0,No,Yes,36,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,65.82738684750856,2366.04,No
CUST00574,Male,1,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,87.68500107362777,1849.1,No
CUST00575,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,71.68701028940244,4086.6,No
CUST00576,Male,0,Yes,No,67,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer,50.16376906478478,3353.69,No
CUST00577,Female,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,53.43302675203991,2291.67,No
CUST00578,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,70.78253845336718,2332.05,No
CUST00579,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.91666035535758,3237.39,No
CUST00580,Female,0,Yes,No,8,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card,54.84588083197618,435.41,No
CUST00581,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,79.26481100711403,480.53,No
CUST00582,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.53971747978864,4929.49,No
CUST00583,Female,1,No,No,18,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.24522002334292,1397.89,No
CUST00584,Female,1,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,63.00986509261784,1890.32,No
CUST00585,Male,0,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,40.011636643279786,1357.02,No
CUST00586,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,68.79744534548956,3862.58,No
CUST00587,Male,0,No,Yes,60,Yes,No,No,No,No,Yes,No,No,Yes,One year,Yes,Credit card,37.37765513109239,2239.77,No
CUST00588,Female,1,No,No,30,No,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,46.50024179446514,1393.58,No
CUST00589,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.04802033207393,3908.68,Yes
CUST00590,Male,1,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,77.12321484850715,2382.59,No
CUST00591,Female,0,No,No,65,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,35.74624121419103,2321.24,No
CUST00592,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,71.17451981944316,4119.84,No
CUST00593,Female,0,No,No,9,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,49.51967622303403,438.46,No
CUST00594,Female,0,Yes,Yes,1,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,73.10704218717918,63.2,Yes
CUST00595,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,45.8064580035995,2967.61,Yes
CUST00596,Male,0,No,No,59,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,39.536033677507945,2330.23,No
CUST00597,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,76.50483349994687,1230.26,Yes
CUST00598,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.73113302309955,1152.71,No
CUST00599,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,66.78928511560837,1004.54,No
CUST00600,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,74.92609678852827,3372.06,No
CUST00601,Female,1,No,No,38,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,48.67082747087247,1855.89,No
CUST00602,Female,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.7095685239103,2098.89,Yes
CUST00603,Female,1,No,No,0,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,78.00826576441877,6.99,No
CUST00604,Male,1,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,64.60698987746099,652.31,No
CUST00605,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.62850678257836,235.54,No
CUST00606,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,79.05541661150863,5535.76,Yes
CUST00607,Female,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.4481588745197,1637.85,No
CUST00608,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,69.24494358530292,3393.56,No
CUST00609,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,55.72354512027624,612.58,No
CUST00610,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card,70.6963631597506,4516.35,No
CUST00611,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,60.528693935257714,2776.36,No
CUST00612,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,55.757389324926805,2907.43,No
CUST00613,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,42.14339879342975,2952.64,No
CUST00614,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,69.71029084104377,64.96,No
CUST00615,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.59441511873652,1711.26,No
CUST00616,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.22876149020604,185.89,Yes
CUST00617,Female,1,No,Yes,18,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,47.5961409867392,854.87,No
CUST00618,Male,0,Yes,Yes,25,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,35.81748417948194,894.26,No
CUST00619,Male,0,No,Yes,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,52.409520426369426,2035.18,No
CUST00620,Female,1,No,Yes,49,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,39.46445272203907,1926.53,No
CUST00621,Female,1,No,Yes,42,No,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,51.22705699337307,2149.4,No
CUST00622,Male,1,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,70.37300547861479,4648.61,No
CUST00623,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.20587305991734,521.23,No
CUST00624,Male,0,No,No,66,Yes,No phone service,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card,27.745717506497414,1827.91,No
CUST00625,Female,0,No,No,26,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.06935912031346,2059.7,No
CUST00626,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,84.6198262000034,4490.69,No
CUST00627,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.22229294770328,3258.25,No
CUST00628,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,85.53176706136756,4110.15,No
CUST00629,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.41601038787374,1200.35,No
CUST00630,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,64.21147137591834,72.35,Yes
CUST00631,Female,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,68.84111953900418,4067.41,Yes
CUST00632,Male,0,No,No,53,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,75.97994742029714,4031.18,No
CUST00633,Male,0,No,No,29,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,61.342974105203304,1773.65,Yes
CUST00634,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,73.08098980493511,2706.67,No
CUST00635,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.35574689577095,2388.47,No
CUST00636,Male,1,Yes,No,24,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,40.77907142501896,976.83,Yes
CUST00637,Male,0,No,No,9,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,30.17495547486169,271.43,No
CUST00638,Female,0,Yes,No,59,Yes,No,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,44.73712901641735,2643.37,No
CUST00639,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,44.721967027581215,1842.64,No
CUST00640,Female,0,No,No,39,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,33.93595895273598,1319.41,Yes
CUST00641,Female,0,No,No,41,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,53.94948713677263,2206.86,No
CUST00642,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,69.24150880058266,3187.15,No
CUST00643,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.42180718172753,2419.8,Yes
CUST00644,Female,0,No,Yes,21,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,58.2733362574983,1225.39,No
CUST00645,Male,1,No,No,56,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,44.85357609774739,2503.58,No
CUST00646,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,43.68168000256094,1135.54,Yes
CUST00647,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,75.26725016473789,3013.1,No
CUST00648,Female,1,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,73.48294265975218,2416.34,No
CUST00649,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,75.27427811108863,2327.64,Yes
CUST00650,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,53.24453421618168,3457.6,No
CUST00651,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,75.2375097691853,824.98,No
CUST00652,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,71.14086310439097,2778.02,Yes
CUST00653,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.3000695523277,417.28,No
CUST00654,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,71.94107532230669,3378.87,Yes
CUST00655,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,59.174606572597455,1123.33,No
CUST00656,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,82.25678133488518,3116.02,No
CUST00657,Male,1,Yes,Yes,59,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.746132406573572,1524.43,No
CUST00658,Female,1,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,79.02895611031006,5127.7,Yes
CUST00659,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer,70.02553588268064,4488.22,No
CUST00660,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.11206743325633,3756.42,Yes
CUST00661,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,66.93204484881852,2343.18,No
CUST00662,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,63.68146648728657,1468.77,No
CUST00663,Female,0,No,No,26,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,56.04335052869082,1464.32,No
CUST00664,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.0143339864703,73.87,No
CUST00665,Male,0,No,No,30,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.5114604311376,2236.21,No
CUST00666,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,81.55433303925739,4560.06,No
CUST00667,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,62.37986382275162,4062.26,No
CUST00668,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,89.19934731781395,2488.4,No
CUST00669,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,45.41938014302567,642.02,No
CUST00670,Male,0,No,No,11,Yes,No phone service,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,33.955821119160966,377.12,No
CUST00671,Female,1,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9681497607095,2167.23,No
CUST00672,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.326719700006684,1441.46,No
CUST00673,Female,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,54.531876437058074,1081.7,No
CUST00674,Female,0,Yes,Yes,9,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,41.64083285216156,376.96,No
CUST00675,Male,0,No,Yes,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.21368559491954,880.13,Yes
CUST00676,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.54811240596825,986.69,No
CUST00677,Female,0,No,No,33,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.02369033775938,1583.75,No
CUST00678,Female,0,No,No,57,Yes,No phone service,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,32.24384068329052,1829.85,No
CUST00679,Female,0,No,No,21,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,26.649466607581882,564.2,No
CUST00680,Female,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,80.24234037883288,5546.1,No
CUST00681,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.69209919114398,2020.62,No
CUST00682,Male,0,Yes,No,44,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,63.29195779136916,2779.55,No
CUST00683,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,65.0659240533894,2284.17,Yes
CUST00684,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,67.23114958538667,1418.92,No
CUST00685,Female,1,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,56.05240757572182,3367.8,No
CUST00686,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.967105019738426,2255.49,No
CUST00687,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,79.6631221594599,2556.58,No
CUST00688,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,74.3620729648237,3265.2,No
CUST00689,Female,0,No,No,35,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,58.52523006821764,2057.02,No
CUST00690,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,66.25397193166813,1267.77,Yes
CUST00691,Female,0,No,No,17,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.397020621591025,626.19,No
CUST00692,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,84.51807601789166,3122.18,No
CUST00693,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.82360375323375,5605.52,Yes
CUST00694,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,71.53394732152839,1573.7,No
CUST00695,Female,1,Yes,No,15,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.220014501520545,830.2,No
CUST00696,Male,1,No,No,58,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.0792005846488,3259.41,Yes
CUST00697,Female,1,No,No,68,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,48.824437050541604,3310.65,Yes
CUST00698,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer,84.87456616960077,5683.85,No
CUST00699,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,77.05021259496858,1547.32,No
CUST00700,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,67.91006794379165,4692.07,Yes
CUST00701,Female,0,Yes,No,11,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,35.577662989720686,398.33,Yes
CUST00702,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,50.44721929151968,750.09,No
CUST00703,Female,0,Yes,No,13,Yes,No,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,37.049129805265395,485.76,No
CUST00704,Male,0,No,No,60,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,32.32913054253112,1932.68,No
CUST00705,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,59.150454939539,4146.23,No
CUST00706,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,42.148460116362536,1891.58,No
CUST00707,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.30910430861745,2370.34,No
CUST00708,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,67.11254730810582,938.68,Yes
CUST00709,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,71.87876538941146,3100.51,No
CUST00710,Male,0,No,Yes,16,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,24.7123699280037,397.0,No
CUST00711,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.88668599323819,3158.12,No
CUST00712,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.68305487378634,2895.57,No
CUST00713,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,54.13848744572167,2332.65,No
